date,행정동,event_type,plan_ids,allocation_event_type,no_event_allocated_volume,allocated_volume_low,allocated_volume_base,allocated_volume_high,allocated_volume,사업체수,시구,세대수,면적 (㎢),주소수,담당 통상배달국명,집배원수,주소밀도,행정동_위도,행정동_경도,담당 우체국명,담당 우체국 공식주소,담당 우체국 위도,담당 우체국 경도,배달국_집배원수,배달국내_주소비율,배달국내_세대비율,배달국내_사업체비율,인력배분비율,면적,no_event_volume_per_courier,volume_per_courier_low,event_added_volume_low,event_added_volume_per_courier_low,volume_per_courier_base,event_added_volume_base,event_added_volume_per_courier_base,volume_per_courier_high,event_added_volume_high,event_added_volume_per_courier_high,volume_per_courier,office_dong_distance_km,sqrt_area_km,no_event_load_score,load_score_low,load_score_base,load_score_high,load_score,distance_score,area_score,relative_lt_risk_index_low,relative_lt_risk_index_base,relative_lt_risk_index_high,no_event_relative_lt_risk_index,event_risk_delta_low,event_risk_delta_base,event_risk_delta_high,relative_lt_risk_index,event_risk_delta,relative_risk_level_low,relative_risk_level_base,relative_risk_level_high,relative_risk_level,daily_priority_rank_low,daily_priority_rank_base,daily_priority_rank_high,daily_priority_rank,event_uplift_rank_low,event_uplift_rank_base,event_uplift_rank_high,event_uplift_rank
2026-04-23,도마1동,사회보험료 통합,BDP-040,혼합형,1010.1028851341744,1010.1028851341744,1059.9788850068132,1307.2168414281095,1059.9788850068132,2140,서구,9732,1.63,2536,대전둔산,5.525,1555.8282208588955,36.31869308760175,127.38169731223252,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.101847,0.044797,0.042324,0.044201,1.63,182.82,182.82,0.0,0.0,191.85,49.88,9.03,236.6,297.11,53.78,191.85,3.712,1.277,51.691,51.691,54.378,67.373,54.378,60.494,46.914,52.974,54.855,63.951,52.974,0.0,1.881,10.977,54.855,1.881,Normal,Normal,Normal,Normal,38,36,37,36,38,38,36,38
2026-04-23,도마2동,사회보험료 통합,BDP-040,혼합형,782.0952833117208,782.0952833117208,822.6111309171563,1023.4503199103318,822.6111309171563,1509,서구,8135,1.77,1948,대전둔산,4.267,1100.5649717514125,36.32051768969095,127.36544105632946,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.078233,0.037446,0.029845,0.034132,1.77,183.29,183.29,0.0,0.0,192.78,40.52,9.49,239.85,241.36,56.56,192.78,3.953,1.33,51.862,51.862,54.641,68.213,54.641,62.963,51.852,54.081,56.027,65.527,54.081,0.0,1.946,11.446,56.027,1.946,Normal,Normal,Normal,Normal,33,33,32,33,33,22,24,22
2026-04-23,정림동,사회보험료 통합,BDP-040,혼합형,692.8969969466593,692.8969969466593,727.4178098638994,898.5392963795489,727.4178098638994,1444,서구,6773,6.04,938,대전둔산,3.744,155.2980132450331,36.2942818883227,127.36594968910964,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.037671,0.031177,0.028559,0.029952,6.04,185.07,185.07,0.0,0.0,194.29,34.52,9.22,239.99,205.64,54.92,194.29,6.657,2.458,52.53,52.53,55.094,68.246,55.094,80.247,79.012,60.722,62.516,71.723,60.722,0.0,1.794,11.001,62.516,1.794,Normal,Normal,Medium,Normal,16,16,15,16,16,48,34,48
2026-04-23,변동,사회보험료 통합,BDP-040,혼합형,801.9112654714928,801.9112654714928,837.7470369433265,1015.3868422224418,837.7470369433265,1992,서구,6538,1.48,2306,대전둔산,4.423,1558.108108108108,36.328007494086265,127.38031550817612,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.09261,0.030095,0.039397,0.035387,1.48,181.3,181.3,0.0,0.0,189.41,35.84,8.11,229.57,213.48,48.27,189.41,2.706,1.217,51.307,51.307,53.881,65.387,53.881,48.148,41.975,49.742,51.544,59.598,49.742,0.0,1.802,9.856,51.544,1.802,Normal,Normal,Normal,Normal,47,46,48,46,47,46,64,46
2026-04-23,용문동,사회보험료 통합,BDP-040,혼합형,684.5115246953491,684.5115246953491,720.0070033782944,895.9599593927428,720.0070033782944,1318,서구,7131,1.01,1131,대전둔산,3.702,1119.8019801980197,36.33881252746284,127.3984704509078,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.045422,0.032825,0.026067,0.029618,1.01,184.9,184.9,0.0,0.0,194.49,35.5,9.59,242.02,211.45,57.12,194.49,1.818,1.005,52.457,52.457,55.152,68.732,55.152,29.63,24.691,45.115,47.002,56.507,45.115,0.0,1.887,11.392,47.002,1.887,Normal,Normal,Normal,Normal,63,62,59,62,63,36,25,36
2026-04-23,탄방동,사회보험료 통합,BDP-040,혼합형,1835.0038699799932,1835.0038699799932,1916.791771388394,2322.218703296227,1916.791771388394,4575,서구,14893,1.65,1398,대전둔산,9.909,847.2727272727274,36.34366753339107,127.3897174059272,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.056145,0.068554,0.090483,0.079272,1.65,185.19,185.19,0.0,0.0,193.44,81.79,8.25,234.35,487.21,49.16,193.44,0.963,1.285,52.571,52.571,54.831,66.698,54.831,8.642,48.148,43.343,44.925,53.232,43.343,0.0,1.582,9.889,44.925,1.582,Normal,Normal,Normal,Normal,69,68,72,68,69,69,63,69
2026-04-23,둔산1동,사회보험료 통합,BDP-040,혼합형,894.327010355551,894.327010355551,929.3729664655202,1103.0976154266432,929.3729664655202,2605,서구,5737,1.07,118,대전둔산,4.825,110.28037383177568,36.35339498070636,127.3899287194474,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.004739,0.026408,0.051521,0.038601,1.07,185.35,185.35,0.0,0.0,192.62,35.05,7.27,228.62,208.77,43.27,192.62,0.37,1.034,52.625,52.625,54.586,65.201,54.586,1.235,28.395,39.924,41.297,48.727,39.924,0.0,1.373,8.803,41.297,1.373,Normal,Normal,Normal,Normal,79,80,81,80,79,80,75,80
2026-04-23,둔산2동,사회보험료 통합,BDP-040,혼합형,2013.1609374030684,2013.1609374030684,2098.9399270762106,2524.1508935696424,2098.9399270762106,5327,서구,15091,2.4,381,대전둔산,10.829,158.75,36.35476231012607,127.37945811482132,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.015301,0.069465,0.105356,0.086635,2.4,185.9,185.9,0.0,0.0,193.83,85.78,7.93,233.09,510.99,47.19,193.83,0.688,1.549,52.779,52.779,54.948,66.384,54.948,2.469,59.259,43.365,44.883,52.888,43.365,0.0,1.518,9.523,44.883,1.518,Normal,Normal,Normal,Normal,68,69,73,69,68,74,69,74
2026-04-23,둔산3동,사회보험료 통합,BDP-040,혼합형,728.8911500182003,728.8911500182003,767.6047061861896,959.5098416664998,767.6047061861896,1332,서구,7883,0.75,333,대전둔산,3.889,444.0,36.35324728323007,127.39991834934412,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.013373,0.036286,0.026344,0.031113,0.75,187.42,187.42,0.0,0.0,197.38,38.71,9.96,246.72,230.62,59.3,197.38,1.233,0.866,53.356,53.356,56.258,69.772,56.258,16.049,13.58,41.917,43.948,53.408,41.917,0.0,2.031,11.491,43.948,2.031,Normal,Normal,Normal,Normal,72,72,71,72,72,15,19,15
2026-04-23,괴정동,사회보험료 통합,BDP-040,혼합형,1420.1264842558105,1420.1264842558105,1484.0469136747965,1800.9038465378374,1484.0469136747965,3492,서구,11723,1.25,1935,대전둔산,7.712,1548.0,36.33805614763952,127.37878675887728,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.077711,0.053962,0.069064,0.061699,1.25,184.15,184.15,0.0,0.0,192.43,63.92,8.28,233.52,380.78,49.37,192.43,1.675,1.118,52.18,52.18,54.557,66.479,54.557,24.691,38.272,45.291,46.955,55.301,45.291,0.0,1.664,10.01,46.955,1.664,Normal,Normal,Normal,Normal,62,63,63,63,62,62,59,62
2026-04-23,가장동,사회보험료 통합,BDP-040,혼합형,460.4595385731773,460.4595385731773,484.2674303587438,602.2844029867329,484.2674303587438,892,서구,4775,0.57,793,대전둔산,2.493,1391.2280701754387,36.33163295860545,127.38831253446264,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.031847,0.02198,0.017642,0.019941,0.57,184.7,184.7,0.0,0.0,194.25,23.81,9.55,241.59,141.82,56.89,194.25,2.258,0.755,52.381,52.381,55.079,68.615,55.079,44.444,2.469,45.802,47.691,57.166,45.802,0.0,1.889,11.364,47.691,1.889,Normal,Normal,Normal,Normal,58,58,58,58,58,33,27,33
2026-04-23,내동,사회보험료 통합,BDP-040,혼합형,881.9940179848811,881.9940179848811,928.8493942129423,1161.1139602478747,928.8493942129423,1611,서구,9542,0.99,1300,대전둔산,4.755,1313.1313131313132,36.33439858110368,127.37754674587718,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.052209,0.043923,0.031862,0.038044,0.99,185.49,185.49,0.0,0.0,195.34,46.86,9.85,244.19,279.12,58.7,195.34,2.094,0.995,52.662,52.662,55.441,69.195,55.441,39.506,22.222,46.987,48.932,58.56,46.987,0.0,1.945,11.573,48.932,1.945,Normal,Normal,Normal,Normal,53,53,52,53,53,23,15,23
2026-04-23,갈마1동,사회보험료 통합,BDP-040,혼합형,1121.2654195531984,1121.2654195531984,1180.1780834863198,1472.2112592693247,1180.1780834863198,2099,서구,11924,1.5,1426,대전둔산,6.037,950.6666666666666,36.34862288787222,127.36583843348868,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.057269,0.054887,0.041513,0.048293,1.5,185.73,185.73,0.0,0.0,195.49,58.91,9.76,243.86,350.95,58.13,195.49,1.864,1.225,52.735,52.735,55.506,69.13,55.506,33.333,45.062,48.087,50.027,59.564,48.087,0.0,1.94,11.477,50.027,1.94,Normal,Normal,Normal,Normal,51,51,49,51,51,25,23,25
2026-04-23,갈마2동,사회보험료 통합,BDP-040,혼합형,1219.4896811182005,1219.4896811182005,1285.4476661249753,1612.4048692764536,1285.4476661249753,2136,서구,13564,0.73,1077,대전둔산,6.529,1475.342465753425,36.346573975545475,127.37401179364224,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.043253,0.062436,0.042245,0.052231,0.73,186.78,186.78,0.0,0.0,196.88,65.96,10.1,246.96,392.92,60.18,196.88,1.245,0.854,53.118,53.118,56.039,69.812,56.039,17.284,12.346,41.874,43.919,53.56,41.874,0.0,2.045,11.686,43.919,2.045,Normal,Normal,Normal,Normal,73,73,69,73,73,13,13,13
2026-04-23,월평1동,사회보험료 통합,BDP-040,혼합형,902.7666843739015,902.7666843739015,943.963117557114,1148.1760050796233,943.963117557114,2176,서구,7630,2.8,1272,대전둔산,4.902,454.28571428571433,36.34361442053737,127.35652623378532,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.051084,0.035122,0.043036,0.039215,2.8,184.16,184.16,0.0,0.0,192.57,41.2,8.41,234.23,245.41,50.07,192.57,2.816,1.673,52.184,52.184,54.579,66.668,54.579,50.617,63.58,53.01,54.687,63.149,53.01,0.0,1.677,10.139,54.687,1.677,Normal,Normal,Normal,Normal,37,38,40,38,37,60,56,60
2026-04-23,월평2동,사회보험료 통합,BDP-040,혼합형,767.9604176631601,767.9604176631601,803.7373730974082,981.0856241826305,803.7373730974082,1794,서구,6722,0.55,64,대전둔산,4.11,116.36363636363636,36.36148640008324,127.37685175494548,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.00257,0.030942,0.035481,0.032877,0.55,186.85,186.85,0.0,0.0,195.56,35.78,8.71,238.71,213.13,51.86,195.56,1.361,0.742,53.14,53.14,55.543,67.925,55.543,20.988,1.235,41.519,43.201,51.869,41.519,0.0,1.682,10.35,43.201,1.682,Normal,Normal,Normal,Normal,74,74,76,74,74,59,51,59
2026-04-23,월평3동,사회보험료 통합,BDP-040,혼합형,599.2873577950367,599.2873577950367,634.6862101305198,810.1601842550011,634.6862101305198,817,서구,7609,0.9,16,대전둔산,3.163,17.77777777777778,36.36119431302878,127.36746455321634,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.000643,0.035025,0.016158,0.025308,0.9,189.47,189.47,0.0,0.0,200.66,35.4,11.19,256.14,210.87,66.67,200.66,1.976,0.949,53.907,53.907,57.449,72.273,57.449,34.568,20.988,46.747,49.227,59.604,46.747,0.0,2.48,12.857,49.227,2.48,Normal,Normal,Normal,Normal,55,52,47,52,55,1,2,1
2026-04-23,만년동,사회보험료 통합,BDP-040,혼합형,728.7122292745117,728.7122292745117,761.7794458342777,925.6953787008564,761.7794458342777,1771,서구,6100,1.71,340,대전둔산,3.92,198.8304093567251,36.368389886465586,127.3828053708733,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.013655,0.028079,0.035026,0.031359,1.71,185.9,185.9,0.0,0.0,194.33,33.07,8.43,236.15,196.98,50.25,194.33,1.863,1.308,52.779,52.779,55.101,67.245,55.101,32.099,50.617,48.427,50.052,58.553,48.427,0.0,1.625,10.126,50.052,1.625,Normal,Normal,Normal,Normal,50,50,53,50,50,65,57,65
2026-04-23,가수원동,사회보험료 통합,BDP-040,혼합형,553.98290008417,553.98290008417,579.6518993447684,706.8944796795156,579.6518993447684,1305,서구,4805,4.89,938,대전둔산,3.015,191.82004089979552,36.29000299471265,127.35158403300764,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.037671,0.022118,0.02581,0.024117,4.89,183.74,183.74,0.0,0.0,192.26,25.67,8.52,234.46,152.91,50.72,192.26,7.548,2.211,51.997,51.997,54.513,66.742,54.513,82.716,72.84,60.225,61.986,70.547,60.225,0.0,1.761,10.322,61.986,1.761,Normal,Normal,Medium,Normal,19,19,17,19,19,55,53,55
2026-04-23,도안동,사회보험료 통합,BDP-040,혼합형,1483.9148009134753,1483.9148009134753,1556.1703030874576,1914.3446302850548,1556.1703030874576,3223,서구,13976,5.23,955,대전둔산,7.969,182.6003824091778,36.31822837871561,127.34785761297572,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.038353,0.064333,0.063744,0.063755,5.23,186.21,186.21,0.0,0.0,195.28,72.26,9.07,240.22,430.43,54.01,195.28,5.082,2.287,52.917,52.917,55.433,68.308,55.433,67.901,75.309,58.153,59.914,68.927,58.153,0.0,1.761,10.774,59.914,1.761,Normal,Normal,Medium,Normal,24,25,24,25,24,54,44,54
2026-04-23,관저1동,사회보험료 통합,BDP-040,혼합형,630.7750404823404,630.7750404823404,663.6448032016402,826.5819469887208,663.6448032016402,1202,서구,6622,1.06,256,대전둔산,3.367,241.50943396226413,36.30749088879059,127.33870922869716,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.010281,0.030482,0.023773,0.026939,1.06,187.34,187.34,0.0,0.0,197.1,32.87,9.76,245.5,195.81,58.16,197.1,6.519,1.03,53.315,53.315,56.16,69.502,56.16,79.012,27.16,55.839,57.83,67.17,55.839,0.0,1.991,11.331,57.83,1.991,Normal,Normal,Normal,Normal,29,29,29,29,29,18,28,18
2026-04-23,관저2동,사회보험료 통합,BDP-040,혼합형,1907.2613550881476,1907.2613550881476,2005.3076897434414,2491.3285309631356,2005.3076897434414,3739,서구,19599,4.62,907,대전둔산,10.197,196.32034632034632,36.29134224245876,127.33262654645571,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.036426,0.090216,0.073949,0.081572,4.62,187.04,187.04,0.0,0.0,196.66,98.05,9.62,244.32,584.07,57.28,196.66,8.269,2.149,53.231,53.231,55.966,69.228,55.966,85.185,71.605,61.459,63.374,72.657,61.459,0.0,1.915,11.198,63.374,1.915,Normal,Normal,Medium,Normal,10,11,8,11,10,29,32,29
2026-04-23,기성동,사회보험료 통합,BDP-040,혼합형,219.10160330839383,219.10160330839383,229.0373125148284,278.289145983188,229.0373125148284,533,서구,1832,49.16,1790,대전둔산,1.272,36.41171684296176,36.23367009769695,127.32510895577362,대전둔산우체국,대전광역시 서구 둔산로 111,36.3518707,127.3862544,125,0.071888,0.008433,0.010542,0.010175,49.16,172.25,172.25,0.0,0.0,180.06,9.94,7.81,218.78,59.19,46.53,180.06,14.24,7.011,48.733,48.733,50.997,63.229,50.997,100.0,97.531,63.866,65.451,74.013,63.866,0.0,1.585,10.147,65.451,1.585,Normal,Normal,Medium,Normal,5,4,4,4,5,68,55,68
2026-04-23,진잠동,사회보험료 통합,BDP-040,혼합형,1407.3808213401242,1407.3808213401242,1471.3390610689867,1788.3834216281016,1471.3390610689867,3413,유성구,11811,40.4,2869,대전유성,7.592,71.01485148514851,36.298709622346934,127.29164124676134,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.157533,0.070823,0.087271,0.079919,40.4,185.38,185.38,0.0,0.0,193.8,63.96,8.42,235.56,381.0,50.18,193.8,7.859,6.356,52.633,52.633,54.948,67.045,54.948,83.951,95.062,63.14,64.76,73.228,63.14,0.0,1.62,10.088,64.76,1.62,Normal,Normal,Medium,Normal,7,7,6,7,7,66,58,66
2026-04-23,학하동,사회보험료 통합,BDP-040,혼합형,1022.7953594977728,1022.7953594977728,1070.4867636886586,1306.895564336785,1070.4867636886586,2386,유성구,8966,13.4,1598,대전유성,5.484,119.25373134328358,36.34183696254233,127.29566980327397,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.087744,0.053764,0.061011,0.057725,13.4,186.51,186.51,0.0,0.0,195.2,47.69,8.69,238.31,284.1,51.8,195.2,4.632,3.661,53.027,53.027,55.4,67.793,55.4,65.432,88.889,59.094,60.755,69.43,59.094,0.0,1.661,10.336,60.755,1.661,Normal,Normal,Medium,Normal,22,21,22,21,22,63,52,63
2026-04-23,원신흥동,사회보험료 통합,BDP-040,혼합형,1166.8297682073785,1166.8297682073785,1231.7584725564043,1553.6134773147546,1231.7584725564043,1902,유성구,13553,2.8,664,대전유성,6.139,237.14285714285717,36.342709122769634,127.34600489222665,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.036459,0.081269,0.048635,0.064622,2.8,190.07,190.07,0.0,0.0,200.64,64.93,10.57,253.07,386.78,63.0,200.64,1.368,1.673,54.042,54.042,57.434,71.193,57.434,22.222,63.58,48.632,51.006,60.638,48.632,0.0,2.374,12.006,51.006,2.374,Normal,Normal,Normal,Normal,49,49,45,49,49,3,4,3
2026-04-23,상대동,사회보험료 통합,BDP-040,혼합형,827.0413618575535,827.0413618575535,871.6911366761525,1093.0224204400959,871.6911366761525,1455,유성구,9173,2.5,435,대전유성,4.356,174.0,36.34053279332082,127.32904588758936,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.023885,0.055005,0.037205,0.045851,2.5,189.86,189.86,0.0,0.0,200.11,44.65,10.25,250.92,265.98,61.06,200.11,2.134,1.581,53.991,53.991,57.23,70.645,57.23,41.975,61.728,52.362,54.629,64.019,52.362,0.0,2.267,11.657,54.629,2.267,Normal,Normal,Normal,Normal,40,40,36,40,40,6,14,6
2026-04-23,온천1동,사회보험료 통합,BDP-040,혼합형,2232.7176057006704,2232.7176057006704,2331.0076067973905,2818.2363153917845,2331.0076067973905,5662,유성구,17734,5.0,2424,대전유성,11.938,484.8,36.35628949086425,127.3336193903544,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.133099,0.10634,0.144779,0.125661,5.0,187.03,187.03,0.0,0.0,195.26,98.29,8.23,236.07,585.52,49.04,195.26,1.008,2.236,53.228,53.228,55.43,67.209,55.43,9.877,74.074,46.642,48.184,56.429,46.642,0.0,1.542,9.787,48.184,1.542,Normal,Normal,Normal,Normal,56,57,60,57,56,71,65,71
2026-04-23,온천2동,사회보험료 통합,BDP-040,혼합형,2253.6843707802727,2253.6843707802727,2363.9980504177183,2910.8287663636747,2363.9980504177183,4850,유성구,21408,7.0,2499,대전유성,12.0,357.0,36.36963958741781,127.35154276208392,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.137217,0.128371,0.124016,0.126312,7.0,187.81,187.81,0.0,0.0,197.0,110.31,9.19,242.57,657.14,54.76,197.0,1.741,2.646,53.465,53.465,56.105,68.848,56.105,25.926,81.481,50.759,52.607,61.527,50.759,0.0,1.848,10.768,52.607,1.848,Normal,Normal,Normal,Normal,43,43,43,43,43,42,45,42
2026-04-23,노은1동,사회보험료 통합,BDP-040,혼합형,1229.2349686170785,1229.2349686170785,1280.3755132978092,1533.8818848878057,1280.3755132978092,3349,유성구,8824,11.4,1167,대전유성,6.577,102.36842105263158,36.36686362901758,127.29123476961392,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.064079,0.052912,0.085635,0.069233,11.4,186.9,186.9,0.0,0.0,194.67,51.14,7.77,233.22,304.65,46.32,194.67,4.971,3.376,53.173,53.173,55.211,66.42,55.211,66.667,87.654,59.32,60.746,68.593,59.32,0.0,1.426,9.273,60.746,1.426,Normal,Normal,Medium,Normal,20,22,27,22,20,78,74,78
2026-04-23,노은2동,사회보험료 통합,BDP-040,혼합형,825.4914285001582,825.4914285001582,871.2671103239684,1098.179574371007,871.2671103239684,1358,유성구,9538,10.4,1040,대전유성,4.377,100.0,36.40052956555536,127.31302876843688,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.057105,0.057194,0.034724,0.04607,10.4,188.6,188.6,0.0,0.0,199.06,45.78,10.46,250.9,272.69,62.3,199.06,5.808,3.225,53.64,53.64,56.897,70.641,56.897,75.309,86.42,61.252,63.532,73.152,61.252,0.0,2.28,11.9,63.532,2.28,Normal,Normal,Medium,Normal,13,9,7,9,13,5,9,5
2026-04-23,노은3동,사회보험료 통합,BDP-040,혼합형,1314.786631249672,1314.786631249672,1384.5634575539727,1730.4508580089348,1384.5634575539727,2407,유성구,14202,9.0,638,대전유성,6.927,70.88888888888889,36.38611443769143,127.29799680363348,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.035032,0.085161,0.061548,0.072921,9.0,189.81,189.81,0.0,0.0,199.88,69.78,10.07,249.81,415.66,60.0,199.88,5.433,3.0,53.984,53.984,57.153,70.386,57.153,70.37,83.951,60.258,62.476,71.739,60.258,0.0,2.218,11.481,62.476,2.218,Normal,Normal,Medium,Normal,17,17,14,17,17,7,21,7
2026-04-23,신성동,사회보험료 통합,BDP-040,혼합형,1327.8828465882984,1327.8828465882984,1391.86209204487,1709.010579101804,1391.86209204487,2937,유성구,12292,31.0,1436,대전유성,7.073,46.32258064516129,36.403489115696104,127.3538295503692,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.078849,0.073708,0.0751,0.074453,31.0,187.74,187.74,0.0,0.0,196.79,63.98,9.05,241.62,381.13,53.88,196.79,5.456,5.568,53.44,53.44,55.999,68.626,55.999,71.605,93.827,61.112,62.903,71.742,61.112,0.0,1.791,10.63,62.903,1.791,Normal,Normal,Medium,Normal,14,14,13,14,14,50,48,50
2026-04-23,전민동,사회보험료 통합,BDP-040,혼합형,1213.8412229647074,1213.8412229647074,1273.1824037430956,1567.3397600816072,1273.1824037430956,2618,유성구,11507,9.01,970,대전유성,6.442,107.6581576026637,36.39354358872492,127.39578592619606,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.053262,0.069,0.066943,0.067809,9.01,188.43,188.43,0.0,0.0,197.64,59.34,9.21,243.3,353.5,54.87,197.64,6.267,3.002,53.604,53.604,56.383,69.009,56.383,76.543,85.185,61.35,63.295,72.133,61.35,0.0,1.945,10.783,63.295,1.945,Normal,Normal,Medium,Normal,11,12,11,12,11,24,42,24
2026-04-23,구즉동,사회보험료 통합,BDP-040,혼합형,1289.9951108765079,1289.9951108765079,1362.0951706654423,1719.4989617791794,1362.0951706654423,2078,유성구,15084,27.5,1325,대전유성,6.819,48.18181818181818,36.4610487793129,127.37859881853969,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.072754,0.09045,0.053135,0.071784,27.5,189.18,189.18,0.0,0.0,199.75,72.1,10.57,252.16,429.5,62.98,199.75,12.178,5.244,53.812,53.812,57.117,70.933,57.117,98.765,92.593,66.681,68.994,78.665,66.681,0.0,2.313,11.984,68.994,2.313,Normal,Medium,Medium,Medium,1,1,1,1,1,4,5,4
2026-04-23,관평동,사회보험료 통합,BDP-040,혼합형,1739.5442524070402,1739.5442524070402,1812.5097481775922,2174.2035510014694,1812.5097481775922,4693,유성구,12675,7.2,1147,대전유성,9.276,159.30555555555554,36.42262206583791,127.3987605326769,대전유성우체국,대전광역시 유성구 온천로 51,36.354967,127.344751,95,0.06298,0.076004,0.120001,0.097639,7.2,187.53,187.53,0.0,0.0,195.4,72.97,7.87,234.39,434.66,46.86,195.4,8.942,2.683,53.385,53.385,55.466,66.712,55.466,91.358,82.716,63.913,65.369,73.242,63.913,0.0,1.456,9.329,65.369,1.456,Normal,Normal,Medium,Normal,4,5,5,5,4,77,72,77
2026-04-23,은행선화동,사회보험료 통합,BDP-040,혼합형,1360.69282678916,1360.69282678916,1412.9676807661856,1672.096883238405,1412.9676807661856,4045,중구,8398,1.49,2164,서대전,7.136,1452.3489932885907,36.33143970182906,127.42056045109832,서대전우체국,대전광역시 중구 계룡로 914,36.3344823,127.3979405,65,0.085442,0.07857,0.141468,0.10978,1.49,190.68,190.68,0.0,0.0,198.01,52.27,7.33,234.32,311.4,43.64,198.01,2.054,1.221,54.155,54.155,56.51,66.694,56.51,35.802,43.21,49.39,51.038,58.167,49.39,0.0,1.648,8.777,51.038,1.648,Normal,Normal,Normal,Normal,48,48,54,48,48,64,77,64
2026-04-23,목동,사회보험료 통합,BDP-040,혼합형,540.5072651810635,540.5072651810635,569.314520161411,712.1135992703082,569.314520161411,980,중구,5877,0.71,401,서대전,2.88,564.7887323943662,36.333244416031064,127.4099022855791,서대전우체국,대전광역시 중구 계룡로 914,36.3344823,127.3979405,65,0.015833,0.054984,0.034274,0.044302,0.71,187.68,187.68,0.0,0.0,197.68,28.81,10.0,247.26,171.61,59.58,197.68,1.08,0.843,53.418,53.418,56.39,69.874,56.39,12.346,10.494,40.911,42.992,52.43,40.911,0.0,2.081,11.519,42.992,2.081,Normal,Normal,Normal,Normal,76,75,74,75,76,11,18,11
2026-04-23,중촌동,사회보험료 통합,BDP-040,혼합형,678.2352670455017,678.2352670455017,711.9158508543752,878.872277457267,711.9158508543752,1422,중구,6595,1.19,813,서대전,3.604,683.1932773109244,36.342107015119666,127.40877163337778,서대전우체국,대전광역시 중구 계룡로 914,36.3344823,127.3979405,65,0.0321,0.061702,0.049732,0.055451,1.19,188.19,188.19,0.0,0.0,197.53,33.68,9.34,243.86,200.64,55.67,197.53,1.288,1.091,53.538,53.538,56.321,69.13,56.321,18.519,32.099,44.39,46.338,55.305,44.39,0.0,1.948,10.915,46.338,1.948,Normal,Normal,Normal,Normal,64,64,62,64,64,21,40,21
2026-04-23,대흥동,사회보험료 통합,BDP-040,혼합형,961.0905643643003,961.0905643643003,1002.7491235571143,1209.2527940316404,1002.7491235571143,2488,중구,7428,1.2,1767,서대전,5.081,1472.5,36.32303594098726,127.42376622963994,서대전우체국,대전광역시 중구 계룡로 914,36.3344823,127.3979405,65,0.069767,0.069495,0.087014,0.07817,1.2,189.15,189.15,0.0,0.0,197.35,41.66,8.2,238.0,248.16,48.85,197.35,2.641,1.095,53.805,53.805,56.24,67.705,56.24,46.914,33.951,50.441,52.146,60.171,50.441,0.0,1.705,9.73,52.146,1.705,Normal,Normal,Normal,Normal,44,44,46,44,44,57,67,57
